-0.027153818,0.001595143
0.459352094,0.001675976
-1.393112726,0.00309443
1.273313908,0.003114154
-0.625930326,0.005071804
1.039416835,0.00602996
-1.411824491,0.00620905
-2.450327496,0.006524486
1.273313908,0.006843167
-1.701856862,0.007515177
-0.111356765,0.009030439
-0.588506794,0.009148685
-0.841115633,0.009595511
-0.176847945,0.010167882
1.114263899,0.010216456
-1.205995067,0.010282116
-0.494947965,0.011098496
1.24524626,0.011249717
1.24524626,0.011326811
0.188031489,0.011673594
-0.625930326,0.012045779
-0.176847945,0.012064259
-1.683145096,0.012360465
0.86165506,0.012372318
-1.842195106,0.012419119
-1.851550989,0.012601391
-1.411824491,0.012636194
-3.544965799,0.012663324
0.09447266,0.013029125
1.572702162,0.013241147
-0.326542072,0.013251486
0.38450503,0.013380978
0.047693245,0.013386735
-0.195559711,0.013429773
-0.055221467,0.013449016
0.375149147,0.013451535
1.114263899,0.01345313
0.075760894,0.01351165
-0.513659731,0.013922766
-0.073933233,0.014045208
1.385584503,0.014112076
-0.242339126,0.014121063
0.552910923,0.014188944
0.47806386,0.014235425
0.169319723,0.014308413
0.683893284,0.014344904
-0.28911854,0.014386385
-2.478395145,0.014414233
1.08619625,0.014478789
0.796163879,0.01453814
0.749384465,0.014563817
0.197387372,0.014575255
0.983281538,0.01461482
0.76809623,0.01471572
0.262878552,0.014752736
-0.934674462,0.014929259
0.047693245,0.014959371
0.225455021,0.01518825
1.441719801,0.0152185
-0.504303848,0.015224292
0.665181518,0.015258707
-1.411824491,0.015261546
1.441719801,0.015292676
-0.625930326,0.015331216
-0.242339126,0.015350209
-0.466880316,0.015474852
-0.635286209,0.015549892
1.984361011,0.015621717
-0.644642091,0.015633196
0.412572679,0.015763233
-0.588506794,0.015830669
-0.653997974,0.015887896
-0.261050892,0.015948383
-0.494947965,0.016200905
-0.261050892,0.016239515
-2.721648101,0.016280185
1.432363918,0.016520621
-0.635286209,0.016657576
0.674537401,0.016666331
0.880366825,0.016767117
-2.122871594,0.016786943
-0.635286209,0.016812061
-0.139424413,0.016865963
0.487419743,0.016875853
-0.523015613,0.016884811
1.479143333,0.017108896
1.001993304,0.01711305
0.721316816,0.017139515
0.15996384,0.017156965
-1.243418599,0.017161445
-0.466880316,0.017274542
-0.457524433,0.017311457
-0.700777389,0.017336263
0.871010943,0.017394101
-0.392033252,0.017432875
-0.934674462,0.017435214
-1.224706833,0.017493533
-0.494947965,0.017706978
1.413652152,0.017800153
0.786807996,0.018137317
-0.504303848,0.018259936
-0.532371496,0.018294552
-0.28911854,0.018414005
0.796163879,0.018498553
0.562266806,0.018515309
0.730672699,0.018557723
-0.214271477,0.018691714
-0.06457735,0.018733771
-0.158136179,0.018772756
-0.494947965,0.018923735
-0.130068531,0.018969601
-0.934674462,0.018972874
-0.653997974,0.019161929
1.263958025,0.019216837
-0.130068531,0.019316239
1.020705069,0.019384677
-0.214271477,0.019485398
-0.485592082,0.019490119
-0.373321487,0.019699183
0.796163879,0.019712926
-1.327621545,0.019929178
0.917790357,0.019935103
-0.457524433,0.020287348
0.833587411,0.020327889
-3.797574638,0.020489505
-0.073933233,0.020595474
-0.242339126,0.020595761
-0.915962696,0.020667661
0.38450503,0.020674483
1.787887469,0.020688331
-1.748636277,0.020690113
-1.140503887,0.020743218
-0.28911854,0.02097154
1.170399196,0.021388343
0.300302084,0.021643576
-0.045865584,0.021665346
0.646469752,0.021669003
1.24524626,0.021768
1.08619625,0.021858983
1.039416835,0.021861225
0.281590318,0.022187219
1.675616874,0.022579664
-0.22362736,0.022686497
-0.794336218,0.022750432
-0.130068531,0.022957479
2.07791984,0.023191194
-0.130068531,0.023201357
-2.066736296,0.023535474
0.730672699,0.0235877
-2.478395145,0.024028372
-1.262130365,0.024182866
-0.055221467,0.024283022
-0.635286209,0.024448594
-1.421180374,0.024541168
0.777452113,0.024563574
1.69432864,0.024820698
1.778531586,0.024945341
0.234810904,0.025419022
0.281590318,0.025533317
1.778531586,0.025627621
0.38450503,0.026452835
0.721316816,0.026546073
-0.392033252,0.026898027
-0.588506794,0.027585992
-0.027153818,0.027651778
1.235890377,0.027703527
1.235890377,0.027754105
-1.205995067,0.027853695
0.983281538,0.027867444
-0.700777389,0.02788905
1.656905108,0.02820238
-0.148780296,0.028247085
1.039416835,0.028336022
0.786807996,0.028353445
-0.242339126,0.028362093
-0.635286209,0.028687664
-0.242339126,0.028816138
-0.261050892,0.028883477
0.711960933,0.029006458
0.599690338,0.029056766
1.366872738,0.029095202
-0.756912687,0.02913092
0.244166787,0.029143461
-0.307830306,0.02939415
1.048772718,0.029456913
-0.934674462,0.029560804
-0.345253838,0.029833665
0.122540308,0.029916896
-0.67270974,0.029968213
-0.67270974,0.029982736
1.067484484,0.030263826
0.842943294,0.030407765
0.197387372,0.030468323
0.711960933,0.030686814
0.646469752,0.030862691
0.15996384,0.031228875
-0.083289116,0.031379271
0.786807996,0.031506421
1.076840367,0.031680556
1.348160972,0.03170141
-0.055221467,0.032296266
0.936502123,0.032747955
-0.532371496,0.032965308
0.393860913,0.033213894
-0.44816855,0.033234855
-0.616574443,0.033277134
-0.261050892,0.033369339
1.030060952,0.033662076
-0.653997974,0.033678789
-0.261050892,0.034095613
0.113184426,0.034165424
-0.261050892,0.034205858
0.047693245,0.034352222
-0.99080976,0.034946419
-0.523015613,0.03518102
